pse_id,time,reg_id
3,2013/07/07 17:40:08,575
3,2013/10/07 00:00:00,34
3,2013/10/07 08:10:43,34
3,2013/10/07 08:40:43,37
3,2013/10/07 09:10:43,72
3,2013/10/07 09:40:43,107
3,2013/10/07 10:10:43,142
3,2013/10/07 10:40:43,177
3,2013/10/07 11:10:43,212
3,2013/10/07 11:40:43,150
3,2013/10/07 13:15:43,150
3,2013/10/07 13:45:44,181
3,2013/10/07 14:15:46,212
3,2013/10/07 14:45:48,211
3,2013/10/07 15:15:49,210
3,2013/10/07 15:45:51,177
3,2013/10/07 16:15:53,144
3,2013/10/07 16:45:55,143
3,2013/10/07 17:15:56,109
3,2013/10/07 17:45:58,108
3,2013/10/07 18:20:00,107
3,2013/10/07 18:50:01,73
3,2013/10/07 19:20:03,72
3,2013/10/07 19:50:05,71
3,2013/10/07 20:20:07,70
3,2013/10/07 20:50:34,70
3,2013/10/07 23:15:56,101
3,2013/10/07 23:45:56,36
3,2013/12/16 10:55:21,16
3,2013/12/16 11:25:21,48
3,2013/12/16 11:55:21,49
3,2013/12/16 13:35:21,49
3,2013/12/16 14:05:21,49
3,2013/12/16 14:35:21,48
4,2013/10/13 12:40:07,765
4,2013/10/13 13:10:11,830
4,2013/10/13 14:30:39,280
4,2013/10/13 15:00:42,247
4,2013/10/13 16:40:59,215
4,2013/10/13 17:10:59,246
4,2013/10/13 17:40:59,278
4,2013/10/13 18:10:59,277
4,2013/10/13 18:40:59,276
4,2013/10/13 19:10:59,307
4,2013/10/13 19:40:59,306
4,2013/10/13 20:10:59,338
4,2013/10/13 20:40:59,337
4,2013/10/13 21:10:59,335
4,2013/10/13 21:40:59,367
4,2013/10/13 22:10:59,366
4,2013/10/13 22:40:59,398
4,2013/10/13 23:10:59,429
4,2013/10/13 23:40:59,428
4,2013/12/16 08:15:50,577
4,2013/12/16 08:45:50,610
4,2013/12/16 09:15:50,611
4,2013/12/16 09:45:50,613
4,2013/12/16 10:15:50,614
4,2013/12/16 10:45:50,647
4,2013/12/16 11:15:50,616
4,2013/12/16 11:45:50,618
4,2013/12/16 12:15:50,587
4,2013/12/16 12:45:50,556
4,2013/12/16 13:15:50,557
4,2013/12/16 13:45:50,559
4,2013/12/16 14:15:50,528
4,2013/12/16 14:45:50,529
4,2013/12/16 15:15:50,563
4,2013/12/16 15:45:50,532
5,2013/07/07 23:35:03,36
5,2013/10/07 17:30:32,289
5,2013/10/07 18:00:32,356
5,2013/10/07 18:30:32,456
5,2013/10/07 19:00:32,584
5,2013/10/07 19:30:32,713
5,2013/10/07 20:00:32,808
5,2013/10/07 20:30:32,808
5,2013/10/07 22:45:43,777
5,2013/10/13 00:00:00,540
5,2013/10/13 08:00:55,540
5,2013/10/13 08:30:55,540
5,2013/10/13 09:00:55,540
5,2013/10/13 09:30:55,539
5,2013/10/13 10:00:55,539
5,2013/10/13 10:30:55,539
5,2013/10/13 11:00:55,539
5,2013/10/13 11:30:55,538
5,2013/10/13 12:00:55,538
5,2013/10/13 12:30:55,538
5,2013/10/13 13:00:55,537
5,2013/10/13 13:30:55,537
5,2013/10/13 14:00:55,537
5,2013/10/13 14:30:55,537
5,2013/10/13 16:05:55,536
5,2013/10/13 16:35:59,566
5,2013/10/13 17:10:03,596
5,2013/10/13 17:40:07,626
5,2013/10/13 18:10:11,656
5,2013/10/13 18:40:15,719
5,2013/10/13 19:10:18,781
5,2013/10/13 19:40:22,812
5,2013/10/13 20:10:26,841
5,2013/10/13 21:25:28,842
5,2013/10/13 21:55:28,596
6,2013/07/07 11:30:56,552
6,2013/07/07 12:00:56,520
6,2013/07/07 12:30:56,520
6,2013/07/07 13:00:56,488
6,2013/07/07 13:30:56,488
6,2013/07/07 14:00:56,456
6,2013/07/07 14:30:56,424
6,2013/07/07 15:00:56,423
6,2013/07/07 15:30:56,423
6,2013/07/07 17:20:56,423
6,2013/07/07 17:50:56,423
6,2013/07/07 18:20:56,456
6,2013/07/07 18:50:56,488
6,2013/07/07 19:20:56,520
6,2013/07/07 19:50:56,552
6,2013/07/07 20:20:56,552
6,2013/07/07 20:50:56,584
6,2013/07/07 21:20:56,617
6,2013/07/07 21:50:56,649
6,2013/07/07 22:20:56,650
6,2013/07/07 22:50:56,650
6,2013/10/07 18:50:46,289
6,2013/10/07 19:20:46,423
6,2013/10/07 19:50:46,430
6,2013/10/07 20:20:46,468
6,2013/10/07 22:10:55,433
6,2013/10/13 14:35:45,998
6,2013/10/13 15:55:45,905
6,2013/12/16 00:00:00,857
6,2013/12/16 06:40:56,857
6,2013/12/16 07:10:56,857
6,2013/12/16 07:40:56,890
6,2013/12/16 08:10:56,923
6,2013/12/16 08:40:56,955
6,2013/12/16 09:10:56,955
7,2013/10/07 11:35:12,942
7,2013/10/07 12:05:12,942
7,2013/10/07 12:35:12,973
7,2013/10/07 13:05:12,973
7,2013/10/07 13:35:12,1004
7,2013/10/07 14:05:12,1003
7,2013/10/07 14:35:12,1003
7,2013/10/07 15:05:12,1002
7,2013/10/07 15:35:12,1001
7,2013/10/07 17:40:12,998
7,2013/10/07 18:10:12,998
7,2013/10/07 18:40:12,997
7,2013/10/13 07:00:50,809
7,2013/10/13 22:35:56,841
7,2013/12/16 08:05:04,506
7,2013/12/16 09:35:04,506
7,2013/12/16 10:05:05,506
7,2013/12/16 10:35:07,506
7,2013/12/16 11:05:08,506
7,2013/12/16 11:35:10,506
7,2013/12/16 12:05:11,506
7,2013/12/16 12:35:13,506
7,2013/12/16 13:05:15,506
7,2013/12/16 13:35:16,506
7,2013/12/16 14:05:18,506
7,2013/12/16 14:35:19,506
7,2013/12/16 15:05:21,506
7,2013/12/16 15:35:23,506
7,2013/12/16 16:05:24,506
7,2013/12/16 16:35:26,506
7,2013/12/16 17:05:27,506
7,2013/12/16 17:35:29,506
7,2013/12/16 18:05:30,506
7,2013/12/16 18:35:32,506
7,2013/12/16 19:05:34,506
8,2013/10/07 15:05:20,699
8,2013/10/07 16:05:20,699
8,2013/10/07 16:35:20,700
8,2013/10/07 17:05:20,733
8,2013/10/07 17:35:20,702
8,2013/10/07 18:05:20,704
8,2013/12/16 13:55:26,289
8,2013/12/16 14:25:26,290
8,2013/12/16 14:55:26,323
8,2013/12/16 15:25:26,356
8,2013/12/16 15:55:26,388
8,2013/12/16 17:30:26,388
8,2013/12/16 18:00:26,323
8,2013/12/16 18:30:26,289
8,2013/12/22 00:00:00,464
8,2013/12/22 08:55:37,495
8,2013/12/22 09:25:37,527
8,2013/12/22 09:55:37,557
8,2013/12/22 10:25:37,620
8,2013/12/22 10:55:37,650
8,2013/12/22 11:25:37,681
8,2013/12/22 11:55:37,745
8,2013/12/22 12:25:37,776
8,2013/12/22 13:45:50,808
8,2013/12/22 14:15:50,776
8,2013/12/22 14:45:50,777
8,2013/12/22 15:15:50,745
8,2013/12/22 15:45:50,745
8,2013/12/22 16:15:50,713
8,2013/12/22 16:45:50,681
8,2013/12/22 17:15:50,649
8,2013/12/22 17:45:50,650
8,2013/12/22 18:15:50,650
8,2013/12/22 18:45:50,619
8,2013/12/22 19:15:50,620
9,2013/10/07 16:30:50,39
9,2013/10/07 17:00:50,39
9,2013/10/07 18:55:50,39
9,2013/10/07 19:25:50,38
9,2013/10/07 19:55:50,38
9,2013/10/07 20:25:50,37
9,2013/10/07 20:55:50,36
9,2013/10/07 21:25:50,35
9,2013/10/07 21:55:50,3
9,2013/10/07 22:25:50,2
9,2013/10/13 12:35:22,450
9,2013/10/13 13:05:22,426
9,2013/10/13 14:45:22,427
9,2013/10/13 15:15:22,421
9,2013/12/16 10:25:52,385
9,2013/12/16 10:55:52,385
9,2013/12/16 11:25:52,385
9,2013/12/16 11:55:52,354
9,2013/12/16 12:25:52,354
9,2013/12/16 12:55:52,322
9,2013/12/16 13:25:52,323
9,2013/12/16 13:55:52,323
9,2013/12/16 14:25:52,356
9,2013/12/16 14:55:52,356
9,2013/12/16 15:25:52,357
9,2013/12/16 15:55:52,389
9,2013/12/16 16:25:52,390
9,2013/12/16 16:55:52,390
9,2013/12/16 17:25:52,391
9,2013/12/16 17:55:52,391
9,2013/12/16 18:40:52,391
9,2013/12/16 19:10:52,390
9,2013/12/16 19:40:52,356
9,2013/12/16 20:10:52,323
9,2013/12/16 20:40:52,354
10,2013/07/07 19:30:13,254
10,2013/07/07 20:00:13,255
10,2013/07/07 20:30:13,224
10,2013/07/07 21:00:13,224
10,2013/10/07 09:35:19,2
10,2013/10/07 10:55:19,343
10,2013/10/07 11:25:19,306
10,2013/10/07 11:55:19,236
10,2013/10/07 12:25:19,71
10,2013/12/16 09:55:42,875
10,2013/12/16 19:15:43,291
10,2013/12/22 09:05:22,1006
10,2013/12/22 09:45:59,421
10,2013/12/22 11:05:12,422
10,2013/12/22 11:35:14,422
10,2013/12/22 12:05:17,423
10,2013/12/22 12:35:19,424
10,2013/12/22 13:05:22,425
10,2013/12/22 13:35:24,426
10,2013/12/22 14:05:27,427
10,2013/12/22 14:35:29,428
10,2013/12/22 15:05:32,429
10,2013/12/22 15:35:34,430
10,2013/12/22 16:05:37,431
10,2013/12/22 16:35:39,431
10,2013/12/22 17:05:42,432
10,2013/12/22 17:35:44,433
10,2013/12/22 18:05:47,466
10,2013/12/22 18:35:50,467
10,2013/12/22 19:05:52,468
10,2013/12/22 19:35:55,469
10,2013/12/22 20:05:57,470
10,2013/12/22 20:40:00,471
10,2013/12/22 21:10:02,472
10,2013/12/22 21:40:05,473
11,2013/10/07 20:15:40,67
11,2013/10/07 20:45:40,67
11,2013/10/07 21:15:40,99
11,2013/10/07 21:45:40,99
11,2013/10/07 22:15:40,130
11,2013/10/07 22:45:40,130
11,2013/10/07 23:15:40,129
11,2013/10/07 23:45:40,129
11,2013/12/16 10:50:48,29
11,2013/12/16 11:20:48,153
11,2013/12/16 11:50:48,181
11,2013/12/16 12:20:48,177
11,2013/12/16 12:50:48,108
11,2013/12/16 13:20:48,71
11,2013/12/16 15:00:48,71
11,2013/12/16 15:30:48,73
11,2013/12/16 16:00:48,109
11,2013/12/16 16:30:48,143
11,2013/12/16 17:00:48,210
11,2013/12/16 17:30:48,181
11,2013/12/16 18:00:48,183
11,2013/12/16 18:30:48,154
11,2013/12/16 19:00:48,60
11,2013/12/22 00:00:00,617
11,2013/12/22 08:10:06,618
11,2013/12/22 08:40:06,617
11,2013/12/22 09:10:06,584
11,2013/12/22 09:40:06,552
11,2013/12/22 10:10:06,520
11,2013/12/22 10:40:06,520
11,2013/12/22 11:10:06,519
11,2013/12/22 11:40:06,518
11,2013/12/22 12:40:06,519
11,2013/12/22 13:10:07,202
11,2013/12/22 14:45:07,202
12,2013/10/07 18:45:54,295
12,2013/10/07 19:15:54,358
12,2013/10/07 19:45:54,421
12,2013/10/07 20:15:54,451
12,2013/10/07 20:45:54,481
12,2013/10/07 21:15:54,577
12,2013/10/07 21:45:54,642
12,2013/10/07 22:15:54,706
12,2013/10/07 22:45:54,769
12,2013/10/13 12:05:46,161
12,2013/10/13 12:35:46,276
12,2013/10/13 13:10:43,214
12,2013/10/13 13:55:25,214
12,2013/10/13 14:25:52,310
12,2013/10/13 15:00:45,310
12,2013/10/13 17:05:59,245
12,2013/10/13 17:35:59,270
12,2013/10/13 18:05:59,199
12,2013/12/16 15:15:22,2
12,2013/12/16 15:45:22,71
12,2013/12/16 16:15:22,204
12,2013/12/16 17:55:22,237
12,2013/12/16 18:25:26,236
12,2013/12/16 18:55:30,236
12,2013/12/16 19:25:34,236
12,2013/12/16 19:55:38,236
12,2013/12/16 20:25:42,204
12,2013/12/16 21:55:42,203
12,2013/12/22 10:45:27,289
12,2013/12/22 11:15:27,390
12,2013/12/22 11:45:27,396
12,2013/12/22 12:15:27,338
12,2013/12/22 12:45:27,311
12,2013/12/22 14:25:29,275
12,2013/12/22 15:10:08,390
13,2013/07/01 18:20:50,497
13,2013/07/01 18:50:50,497
13,2013/07/01 19:20:51,529
13,2013/07/01 19:50:51,529
13,2013/07/01 20:20:52,530
13,2013/07/01 20:50:53,530
13,2013/07/01 21:20:53,530
13,2013/07/01 22:00:35,530
13,2013/07/01 23:00:41,530
13,2013/07/07 00:00:00,422
13,2013/07/07 01:10:20,422
13,2013/07/07 01:40:20,421
13,2013/07/07 02:10:20,421
13,2013/07/07 02:40:21,421
13,2013/07/07 03:10:21,452
13,2013/07/07 03:40:22,452
13,2013/07/07 04:10:22,451
13,2013/07/07 04:40:23,451
13,2013/07/07 05:10:23,450
13,2013/07/07 05:40:23,450
13,2013/07/07 06:10:24,449
13,2013/07/07 06:40:24,481
13,2013/07/07 07:10:25,481
13,2013/07/07 14:10:59,259
13,2013/07/07 15:15:05,199
13,2013/07/07 15:45:05,275
13,2013/07/07 16:15:05,509
13,2013/10/07 08:45:47,424
13,2013/10/07 19:30:23,428
13,2013/10/13 00:00:00,422
13,2013/12/22 00:00:00,422
13,2013/12/22 02:10:46,422
13,2013/12/22 02:40:52,422
13,2013/12/22 03:10:57,422
13,2013/12/22 03:45:03,422
14,2013/10/07 19:20:41,279
14,2013/10/07 19:55:08,247
14,2013/10/07 21:25:08,137
14,2013/10/13 13:05:40,2
14,2013/10/13 13:35:40,357
14,2013/10/13 14:05:40,647
14,2013/10/13 14:45:41,615
14,2013/10/13 15:15:53,486
14,2013/10/13 15:45:54,426
14,2013/10/13 16:45:47,537
14,2013/10/13 17:15:51,537
14,2013/10/13 17:45:56,537
14,2013/10/13 19:35:59,536
14,2013/10/13 20:10:13,467
14,2013/10/13 20:40:26,429
14,2013/10/13 21:10:39,390
14,2013/10/13 21:55:39,259
14,2013/12/16 19:05:56,1000
14,2013/12/16 20:35:10,713
14,2013/12/16 21:05:17,391
14,2013/12/16 21:35:23,138
14,2013/12/16 22:20:24,842
14,2013/12/22 10:55:25,481
14,2013/12/22 11:25:25,449
14,2013/12/22 11:55:25,450
14,2013/12/22 12:25:25,451
14,2013/12/22 12:55:25,452
14,2013/12/22 13:25:25,421
14,2013/12/22 13:55:25,422
14,2013/12/22 15:15:25,422
14,2013/12/22 15:45:26,422
14,2013/12/22 16:15:28,422
14,2013/12/22 16:45:29,422
14,2013/12/22 17:15:31,422
14,2013/12/22 17:45:32,421
15,2013/10/13 11:10:21,505
15,2013/10/13 11:45:32,537
15,2013/10/13 12:55:18,505
15,2013/10/13 13:25:18,375
15,2013/10/13 13:55:18,276
15,2013/10/13 14:25:18,271
15,2013/10/13 14:55:18,202
15,2013/10/13 15:25:18,71
15,2013/10/13 15:55:18,2
15,2013/12/16 00:00:00,657
15,2013/12/16 09:10:28,657
15,2013/12/16 09:40:28,562
15,2013/12/16 10:10:28,432
15,2013/12/16 10:40:28,333
15,2013/12/16 11:10:28,235
15,2013/12/16 11:40:30,137
15,2013/12/16 12:10:55,137
15,2013/12/16 13:45:01,137
15,2013/12/16 14:15:01,202
15,2013/12/16 14:45:01,235
15,2013/12/16 15:15:01,267
15,2013/12/16 15:45:01,301
15,2013/12/16 16:15:01,366
15,2013/12/16 16:45:01,398
15,2013/12/16 17:15:01,432
15,2013/12/16 17:45:01,497
15,2013/12/16 18:15:01,530
15,2013/12/16 18:45:01,593
15,2013/12/16 19:15:01,657
15,2013/12/16 19:45:02,657
15,2013/12/22 09:40:30,70
15,2013/12/22 11:05:31,343
15,2013/12/22 11:35:41,376
15,2013/12/22 12:05:50,409
15,2013/12/22 12:40:01,441
16,2013/10/07 10:15:35,681
16,2013/10/07 10:45:35,584
16,2013/10/07 11:15:35,488
16,2013/10/07 11:45:35,391
16,2013/10/07 12:15:35,295
16,2013/10/07 12:45:35,199
16,2013/10/07 14:40:35,134
16,2013/10/07 15:10:35,167
16,2013/10/07 15:40:35,232
16,2013/10/07 16:10:35,295
16,2013/10/07 16:40:35,359
16,2013/10/07 17:10:35,391
16,2013/10/07 17:40:35,456
16,2013/10/07 18:10:35,520
16,2013/10/07 18:40:35,584
16,2013/10/07 19:10:35,649
16,2013/10/07 19:40:35,713
16,2013/10/07 20:10:35,745
16,2013/10/07 20:40:35,809
16,2013/10/07 21:10:35,843
16,2013/10/07 21:40:35,908
16,2013/10/07 22:10:35,941
16,2013/10/07 22:40:35,1004
16,2013/12/16 00:00:00,672
16,2013/12/16 07:55:01,672
16,2013/12/16 08:25:01,640
16,2013/12/16 08:55:01,608
16,2013/12/16 09:25:01,607
16,2013/12/16 09:55:01,574
16,2013/12/16 10:25:01,542
16,2013/12/16 10:55:01,541
16,2013/12/16 11:25:01,540
16,2013/12/16 11:55:01,539
16,2013/12/16 12:25:01,538
16,2013/12/16 12:55:01,537
17,2013/12/16 12:15:41,620
17,2013/12/16 12:45:41,620
17,2013/12/16 13:15:41,619
17,2013/12/16 13:45:41,619
17,2013/12/16 14:15:41,650
17,2013/12/16 14:45:41,649
17,2013/12/16 15:15:41,649
17,2013/12/16 15:45:41,681
17,2013/12/16 16:15:41,681
17,2013/12/16 16:45:41,713
17,2013/12/16 17:15:41,745
17,2013/12/16 17:45:41,745
17,2013/12/16 18:15:41,777
17,2013/12/16 18:45:41,777
17,2013/12/16 19:15:41,776
17,2013/12/16 19:45:41,808
17,2013/12/16 20:15:41,809
17,2013/12/16 20:45:46,808
17,2013/12/16 22:00:21,777
17,2013/12/16 23:10:49,647
17,2013/12/16 23:40:49,587
17,2013/12/22 13:10:19,1024
17,2013/12/22 13:40:19,863
17,2013/12/22 14:10:19,700
17,2013/12/22 14:40:19,569
17,2013/12/22 16:15:19,537
17,2013/12/22 16:45:22,537
17,2013/12/22 17:15:26,537
17,2013/12/22 17:45:29,536
17,2013/12/22 18:15:32,536
17,2013/12/22 18:45:36,536
17,2013/12/22 19:15:39,536
17,2013/12/22 19:45:43,536
17,2013/12/22 20:15:46,536
17,2013/12/22 20:45:50,535
18,2013/10/07 21:55:16,356
18,2013/10/07 22:25:17,389
18,2013/10/07 23:00:39,356
18,2013/12/16 00:00:00,453
18,2013/12/22 00:00:00,70
18,2013/12/22 01:15:48,102
18,2013/12/22 01:45:48,103
18,2013/12/22 02:15:48,104
18,2013/12/22 02:45:48,104
18,2013/12/22 03:15:49,137
18,2013/12/22 03:45:49,137
18,2013/12/22 04:15:49,169
18,2013/12/22 04:45:49,170
18,2013/12/22 05:15:50,202
18,2013/12/22 05:45:50,203
18,2013/12/22 06:15:50,203
18,2013/12/22 06:45:51,236
18,2013/12/22 07:15:51,237
18,2013/12/22 07:45:51,237
18,2013/12/22 08:15:51,238
18,2013/12/22 08:45:52,270
18,2013/12/22 09:15:52,271
18,2013/12/22 09:45:52,304
18,2013/12/22 10:15:53,304
18,2013/12/22 10:45:53,305
18,2013/12/22 11:15:53,306
18,2013/12/22 11:45:53,306
18,2013/12/22 12:15:54,307
18,2013/12/22 12:45:54,275
18,2013/12/22 13:15:54,276
18,2013/12/22 13:45:55,276
18,2013/12/22 14:15:55,277
18,2013/12/22 14:45:55,309
18,2013/12/22 15:15:55,342
18,2013/12/22 15:45:56,342
19,2013/10/13 09:00:30,146
19,2013/10/13 09:30:30,147
19,2013/10/13 10:00:30,117
19,2013/10/13 10:30:30,149
19,2013/10/13 11:00:30,182
19,2013/10/13 11:30:30,183
19,2013/10/13 12:00:30,184
19,2013/10/13 12:30:30,153
19,2013/10/13 13:00:30,122
19,2013/10/13 13:30:30,91
19,2013/10/13 14:00:30,59
19,2013/10/13 14:30:30,26
19,2013/10/13 16:40:30,25
19,2013/10/13 17:10:30,58
19,2013/10/13 17:40:30,91
19,2013/10/13 18:10:30,122
19,2013/10/13 18:40:30,153
19,2013/10/13 19:10:30,216
19,2013/10/13 19:40:30,183
19,2013/10/13 20:10:30,149
19,2013/10/13 20:40:30,148
19,2013/10/13 21:10:30,147
19,2013/10/13 21:40:30,113
19,2013/10/13 22:10:30,112
19,2013/10/13 22:40:30,143
19,2013/10/13 23:10:30,109
19,2013/10/13 23:40:30,108
19,2013/12/16 10:15:01,993
19,2013/12/16 12:40:01,997
19,2013/12/16 13:10:01,998
19,2013/12/16 14:45:01,1001
19,2013/12/16 15:15:01,1002
19,2013/12/16 15:45:01,1003
19,2013/12/16 16:15:01,1004
19,2013/12/16 16:45:01,973
20,2013/10/07 00:00:00,172
20,2013/10/07 09:55:43,204
20,2013/10/07 10:25:43,204
20,2013/10/07 10:55:43,203
20,2013/10/07 11:25:43,171
20,2013/10/07 11:55:43,171
20,2013/10/07 12:25:43,170
20,2013/10/07 12:55:43,202
20,2013/10/07 13:25:43,170
20,2013/10/07 13:55:43,170
20,2013/10/07 14:25:43,169
20,2013/10/07 14:55:43,137
20,2013/10/07 15:25:43,137
20,2013/10/07 15:55:43,137
20,2013/10/07 16:25:43,104
20,2013/10/07 16:55:43,104
20,2013/10/07 17:25:43,104
20,2013/10/07 17:55:43,104
20,2013/10/07 18:25:43,103
20,2013/10/07 18:55:43,71
20,2013/10/07 19:25:43,71
20,2013/10/07 22:45:43,71
20,2013/10/07 23:15:43,170
20,2013/10/13 14:40:27,182
20,2013/10/13 15:15:18,537
20,2013/10/13 16:20:31,472
20,2013/10/13 16:55:04,137
20,2013/10/13 17:25:30,215
20,2013/10/13 18:00:11,182
20,2013/10/13 19:10:20,143
20,2013/12/16 18:40:30,2
20,2013/12/16 19:10:30,131
20,2013/12/16 19:40:30,323
20,2013/12/16 20:10:30,454
20,2013/12/16 23:10:30,389
21,2013/10/07 12:50:00,520
21,2013/10/07 13:20:00,552
21,2013/10/07 13:50:00,617
21,2013/10/07 14:20:00,681
21,2013/10/07 14:50:00,745
21,2013/10/07 15:20:00,777
21,2013/10/07 17:10:05,777
21,2013/10/07 18:35:45,389
21,2013/10/07 19:05:45,227
21,2013/10/07 19:35:45,35
21,2013/10/13 12:05:48,323
21,2013/10/13 12:35:48,472
21,2013/10/13 13:40:48,505
21,2013/10/13 14:10:52,535
21,2013/10/13 14:40:56,598
21,2013/10/13 15:15:00,595
21,2013/10/13 15:45:05,657
21,2013/10/13 16:15:09,719
21,2013/10/13 16:45:13,782
21,2013/10/13 17:15:17,811
21,2013/10/13 17:45:21,841
21,2013/10/13 19:15:05,809
21,2013/12/16 10:20:34,289
21,2013/12/16 10:50:34,290
21,2013/12/16 11:20:34,323
21,2013/12/16 11:50:34,356
21,2013/12/16 12:20:34,389
21,2013/12/16 12:50:34,391
21,2013/12/16 13:20:34,424
21,2013/12/16 13:50:34,488
21,2013/12/16 14:20:34,520
21,2013/12/16 14:50:34,584
21,2013/12/16 15:20:34,585
21,2013/12/16 15:50:34,587
21,2013/12/16 17:45:34,555
22,2013/07/07 14:00:51,649
22,2013/07/07 14:30:51,584
22,2013/07/07 15:00:51,520
22,2013/07/07 15:30:51,456
22,2013/07/07 16:00:51,423
22,2013/07/07 16:30:51,390
22,2013/07/07 17:00:51,356
22,2013/07/07 17:30:51,322
22,2013/07/07 18:00:51,289
22,2013/10/07 00:00:00,497
22,2013/10/07 09:15:36,497
22,2013/10/07 09:45:36,562
22,2013/10/07 10:15:36,595
22,2013/10/07 10:45:36,596
22,2013/10/07 11:15:36,598
22,2013/10/07 11:45:36,600
22,2013/10/07 12:15:36,602
22,2013/10/07 12:45:36,605
22,2013/10/07 14:30:37,604
22,2013/10/07 15:00:50,657
22,2013/10/07 15:35:05,903
22,2013/10/07 17:20:11,899
22,2013/10/07 17:50:11,837
22,2013/10/07 18:20:11,805
22,2013/10/07 18:50:11,774
22,2013/10/07 19:20:11,743
22,2013/10/07 19:50:11,713
22,2013/10/07 20:20:11,683
22,2013/10/07 20:50:11,653
22,2013/10/07 21:20:11,622
22,2013/10/07 21:50:11,591
22,2013/10/07 22:20:11,593
22,2013/10/07 22:50:11,529
22,2013/12/16 12:05:05,289
22,2013/12/16 12:35:05,426
23,2013/10/07 18:45:29,385
23,2013/10/13 12:25:00,2
23,2013/10/13 12:55:00,277
23,2013/10/13 14:05:00,277
23,2013/10/13 14:35:00,71
23,2013/12/16 00:00:00,546
23,2013/12/16 07:50:39,546
23,2013/12/16 08:20:39,513
23,2013/12/16 08:50:39,481
23,2013/12/16 09:20:39,450
23,2013/12/16 09:50:39,451
23,2013/12/16 10:20:39,451
23,2013/12/16 10:50:39,452
23,2013/12/16 11:20:39,421
23,2013/12/16 11:50:39,390
23,2013/12/16 12:20:39,358
23,2013/12/16 12:50:39,326
23,2013/12/16 13:20:39,294
23,2013/12/16 13:50:39,295
23,2013/12/16 14:20:39,264
23,2013/12/16 14:50:39,232
23,2013/12/16 15:20:39,200
23,2013/12/16 15:50:39,167
23,2013/12/16 16:20:39,168
23,2013/12/16 16:50:39,137
23,2013/12/16 17:20:39,137
23,2013/12/16 18:50:39,137
23,2013/12/16 19:25:05,104
23,2013/12/16 21:05:12,137
23,2013/12/16 21:35:12,452
23,2013/12/22 07:45:43,5
23,2013/12/22 08:15:43,37
23,2013/12/22 08:45:43,103
23,2013/12/22 09:15:43,169
23,2013/12/22 09:45:43,203
24,2013/07/07 17:20:23,566
24,2013/07/07 17:50:25,566
24,2013/07/07 18:20:27,566
24,2013/07/07 18:50:28,566
24,2013/07/07 19:20:30,567
24,2013/07/07 19:50:31,567
24,2013/07/07 20:20:33,535
24,2013/07/07 20:50:34,535
24,2013/07/07 21:20:36,535
24,2013/07/07 21:50:37,535
24,2013/07/07 22:20:39,535
24,2013/07/07 22:50:40,535
24,2013/07/07 23:20:42,503
24,2013/10/07 11:10:31,480
24,2013/10/07 11:40:31,478
24,2013/10/07 12:10:31,476
