reg_id,y_id,x_id,y(center),x(center),hospital
151,5,23,35.6640625,139.76437500000003,0
152,5,24,35.6640625,139.76812500000003,1
153,5,25,35.6640625,139.77187500000002,0
154,5,26,35.6640625,139.77562500000002,0
155,5,27,35.6640625,139.77937500000002,0
156,5,28,35.6640625,139.783125,0
157,5,29,35.6640625,139.78687500000004,0
158,5,30,35.6640625,139.79062500000003,0
159,5,31,35.6640625,139.79437500000003,0
160,5,32,35.6640625,139.79812500000003,0
161,6,1,35.6671875,139.68187500000002,0
162,6,2,35.6671875,139.68562500000002,0
163,6,3,35.6671875,139.689375,0
164,6,4,35.6671875,139.693125,0
165,6,5,35.6671875,139.696875,0
166,6,6,35.6671875,139.70062500000003,0
167,6,7,35.6671875,139.70437500000003,0
168,6,8,35.6671875,139.70812500000002,0
169,6,9,35.6671875,139.71187500000002,0
170,6,10,35.6671875,139.71562500000002,0
171,6,11,35.6671875,139.719375,0
172,6,12,35.6671875,139.723125,0
173,6,13,35.6671875,139.72687500000004,0
174,6,14,35.6671875,139.73062500000003,1
175,6,15,35.6671875,139.73437500000003,0
176,6,16,35.6671875,139.73812500000003,0
177,6,17,35.6671875,139.74187500000002,0
178,6,18,35.6671875,139.74562500000002,0
179,6,19,35.6671875,139.74937500000001,0
180,6,20,35.6671875,139.753125,0
181,6,21,35.6671875,139.756875,0
182,6,22,35.6671875,139.76062500000003,0
183,6,23,35.6671875,139.76437500000003,1
184,6,24,35.6671875,139.76812500000003,0
185,6,25,35.6671875,139.77187500000002,0
186,6,26,35.6671875,139.77562500000002,1
187,6,27,35.6671875,139.77937500000002,0
188,6,28,35.6671875,139.783125,0
189,6,29,35.6671875,139.78687500000004,0
190,6,30,35.6671875,139.79062500000003,0
191,6,31,35.6671875,139.79437500000003,0
192,6,32,35.6671875,139.79812500000003,0
193,7,1,35.670312499999994,139.68187500000002,0
194,7,2,35.670312499999994,139.68562500000002,0
195,7,3,35.670312499999994,139.689375,0
196,7,4,35.670312499999994,139.693125,0
197,7,5,35.670312499999994,139.696875,0
198,7,6,35.670312499999994,139.70062500000003,0
199,7,7,35.670312499999994,139.70437500000003,0
200,7,8,35.670312499999994,139.70812500000002,0
201,7,9,35.670312499999994,139.71187500000002,0
202,7,10,35.670312499999994,139.71562500000002,0
203,7,11,35.670312499999994,139.719375,0
204,7,12,35.670312499999994,139.723125,0
205,7,13,35.670312499999994,139.72687500000004,1
206,7,14,35.670312499999994,139.73062500000003,0
207,7,15,35.670312499999994,139.73437500000003,0
208,7,16,35.670312499999994,139.73812500000003,0
209,7,17,35.670312499999994,139.74187500000002,0
210,7,18,35.670312499999994,139.74562500000002,0
211,7,19,35.670312499999994,139.74937500000001,0
212,7,20,35.670312499999994,139.753125,0
213,7,21,35.670312499999994,139.756875,0
214,7,22,35.670312499999994,139.76062500000003,0
215,7,23,35.670312499999994,139.76437500000003,0
216,7,24,35.670312499999994,139.76812500000003,0
217,7,25,35.670312499999994,139.77187500000002,0
218,7,26,35.670312499999994,139.77562500000002,0
219,7,27,35.670312499999994,139.77937500000002,0
220,7,28,35.670312499999994,139.783125,0
221,7,29,35.670312499999994,139.78687500000004,0
222,7,30,35.670312499999994,139.79062500000003,0
223,7,31,35.670312499999994,139.79437500000003,0
224,7,32,35.670312499999994,139.79812500000003,0
225,8,1,35.6734375,139.68187500000002,0
226,8,2,35.6734375,139.68562500000002,0
227,8,3,35.6734375,139.689375,0
228,8,4,35.6734375,139.693125,0
229,8,5,35.6734375,139.696875,0
230,8,6,35.6734375,139.70062500000003,0
231,8,7,35.6734375,139.70437500000003,0
232,8,8,35.6734375,139.70812500000002,0
233,8,9,35.6734375,139.71187500000002,0
234,8,10,35.6734375,139.71562500000002,0
235,8,11,35.6734375,139.719375,0
236,8,12,35.6734375,139.723125,0
237,8,13,35.6734375,139.72687500000004,1
238,8,14,35.6734375,139.73062500000003,0
239,8,15,35.6734375,139.73437500000003,0
240,8,16,35.6734375,139.73812500000003,0
241,8,17,35.6734375,139.74187500000002,0
242,8,18,35.6734375,139.74562500000002,0
243,8,19,35.6734375,139.74937500000001,0
244,8,20,35.6734375,139.753125,0
245,8,21,35.6734375,139.756875,0
246,8,22,35.6734375,139.76062500000003,0
247,8,23,35.6734375,139.76437500000003,0
248,8,24,35.6734375,139.76812500000003,0
249,8,25,35.6734375,139.77187500000002,0
250,8,26,35.6734375,139.77562500000002,0
251,8,27,35.6734375,139.77937500000002,0
252,8,28,35.6734375,139.783125,0
253,8,29,35.6734375,139.78687500000004,0
254,8,30,35.6734375,139.79062500000003,0
255,8,31,35.6734375,139.79437500000003,0
256,8,32,35.6734375,139.79812500000003,0
257,9,1,35.676562499999996,139.68187500000002,0
258,9,2,35.676562499999996,139.68562500000002,0
259,9,3,35.676562499999996,139.689375,0
260,9,4,35.676562499999996,139.693125,0
261,9,5,35.676562499999996,139.696875,0
262,9,6,35.676562499999996,139.70062500000003,0
263,9,7,35.676562499999996,139.70437500000003,0
264,9,8,35.676562499999996,139.70812500000002,0
265,9,9,35.676562499999996,139.71187500000002,0
266,9,10,35.676562499999996,139.71562500000002,0
267,9,11,35.676562499999996,139.719375,0
268,9,12,35.676562499999996,139.723125,0
269,9,13,35.676562499999996,139.72687500000004,0
270,9,14,35.676562499999996,139.73062500000003,0
271,9,15,35.676562499999996,139.73437500000003,0
272,9,16,35.676562499999996,139.73812500000003,0
273,9,17,35.676562499999996,139.74187500000002,0
274,9,18,35.676562499999996,139.74562500000002,0
275,9,19,35.676562499999996,139.74937500000001,0
276,9,20,35.676562499999996,139.753125,0
277,9,21,35.676562499999996,139.756875,0
278,9,22,35.676562499999996,139.76062500000003,0
279,9,23,35.676562499999996,139.76437500000003,0
280,9,24,35.676562499999996,139.76812500000003,0
281,9,25,35.676562499999996,139.77187500000002,0
282,9,26,35.676562499999996,139.77562500000002,0
283,9,27,35.676562499999996,139.77937500000002,0
284,9,28,35.676562499999996,139.783125,0
285,9,29,35.676562499999996,139.78687500000004,0
286,9,30,35.676562499999996,139.79062500000003,0
287,9,31,35.676562499999996,139.79437500000003,0
288,9,32,35.676562499999996,139.79812500000003,0
289,10,1,35.6796875,139.68187500000002,0
290,10,2,35.6796875,139.68562500000002,0
291,10,3,35.6796875,139.689375,0
292,10,4,35.6796875,139.693125,0
293,10,5,35.6796875,139.696875,0
294,10,6,35.6796875,139.70062500000003,0
295,10,7,35.6796875,139.70437500000003,0
296,10,8,35.6796875,139.70812500000002,1
297,10,9,35.6796875,139.71187500000002,0
298,10,10,35.6796875,139.71562500000002,0
299,10,11,35.6796875,139.719375,0
300,10,12,35.6796875,139.723125,0
301,10,13,35.6796875,139.72687500000004,0
302,10,14,35.6796875,139.73062500000003,0
303,10,15,35.6796875,139.73437500000003,1
304,10,16,35.6796875,139.73812500000003,0
305,10,17,35.6796875,139.74187500000002,0
306,10,18,35.6796875,139.74562500000002,0
307,10,19,35.6796875,139.74937500000001,0
308,10,20,35.6796875,139.753125,0
309,10,21,35.6796875,139.756875,0
310,10,22,35.6796875,139.76062500000003,0
311,10,23,35.6796875,139.76437500000003,0
312,10,24,35.6796875,139.76812500000003,0
313,10,25,35.6796875,139.77187500000002,0
314,10,26,35.6796875,139.77562500000002,0
315,10,27,35.6796875,139.77937500000002,0
316,10,28,35.6796875,139.783125,0
317,10,29,35.6796875,139.78687500000004,0
318,10,30,35.6796875,139.79062500000003,0
319,10,31,35.6796875,139.79437500000003,0
320,10,32,35.6796875,139.79812500000003,0
321,11,1,35.6828125,139.68187500000002,0
322,11,2,35.6828125,139.68562500000002,0
323,11,3,35.6828125,139.689375,0
324,11,4,35.6828125,139.693125,0
325,11,5,35.6828125,139.696875,0
326,11,6,35.6828125,139.70062500000003,1
327,11,7,35.6828125,139.70437500000003,0
328,11,8,35.6828125,139.70812500000002,0
329,11,9,35.6828125,139.71187500000002,0
330,11,10,35.6828125,139.71562500000002,0
331,11,11,35.6828125,139.719375,1
332,11,12,35.6828125,139.723125,0
333,11,13,35.6828125,139.72687500000004,0
334,11,14,35.6828125,139.73062500000003,0
335,11,15,35.6828125,139.73437500000003,0
336,11,16,35.6828125,139.73812500000003,0
337,11,17,35.6828125,139.74187500000002,0
338,11,18,35.6828125,139.74562500000002,0
339,11,19,35.6828125,139.74937500000001,0
340,11,20,35.6828125,139.753125,0
341,11,21,35.6828125,139.756875,0
342,11,22,35.6828125,139.76062500000003,0
343,11,23,35.6828125,139.76437500000003,0
344,11,24,35.6828125,139.76812500000003,1
345,11,25,35.6828125,139.77187500000002,0
346,11,26,35.6828125,139.77562500000002,0
347,11,27,35.6828125,139.77937500000002,0
348,11,28,35.6828125,139.783125,0
349,11,29,35.6828125,139.78687500000004,0
350,11,30,35.6828125,139.79062500000003,0
351,11,31,35.6828125,139.79437500000003,0
352,11,32,35.6828125,139.79812500000003,0
353,12,1,35.685937499999994,139.68187500000002,0
354,12,2,35.685937499999994,139.68562500000002,0
355,12,3,35.685937499999994,139.689375,0
356,12,4,35.685937499999994,139.693125,0
357,12,5,35.685937499999994,139.696875,0
358,12,6,35.685937499999994,139.70062500000003,1
359,12,7,35.685937499999994,139.70437500000003,0
360,12,8,35.685937499999994,139.70812500000002,0
361,12,9,35.685937499999994,139.71187500000002,0
362,12,10,35.685937499999994,139.71562500000002,0
363,12,11,35.685937499999994,139.719375,0
364,12,12,35.685937499999994,139.723125,0
365,12,13,35.685937499999994,139.72687500000004,0
366,12,14,35.685937499999994,139.73062500000003,0
367,12,15,35.685937499999994,139.73437500000003,0
368,12,16,35.685937499999994,139.73812500000003,0
369,12,17,35.685937499999994,139.74187500000002,0
370,12,18,35.685937499999994,139.74562500000002,0
371,12,19,35.685937499999994,139.74937500000001,0
372,12,20,35.685937499999994,139.753125,0
373,12,21,35.685937499999994,139.756875,0
374,12,22,35.685937499999994,139.76062500000003,0
375,12,23,35.685937499999994,139.76437500000003,0
376,12,24,35.685937499999994,139.76812500000003,0
377,12,25,35.685937499999994,139.77187500000002,0
378,12,26,35.685937499999994,139.77562500000002,0
379,12,27,35.685937499999994,139.77937500000002,0
380,12,28,35.685937499999994,139.783125,0
381,12,29,35.685937499999994,139.78687500000004,0
382,12,30,35.685937499999994,139.79062500000003,0
383,12,31,35.685937499999994,139.79437500000003,0
384,12,32,35.685937499999994,139.79812500000003,0
385,13,1,35.6890625,139.68187500000002,0
386,13,2,35.6890625,139.68562500000002,0
387,13,3,35.6890625,139.689375,0
388,13,4,35.6890625,139.693125,0
389,13,5,35.6890625,139.696875,0
390,13,6,35.6890625,139.70062500000003,0
391,13,7,35.6890625,139.70437500000003,0
392,13,8,35.6890625,139.70812500000002,0
393,13,9,35.6890625,139.71187500000002,0
394,13,10,35.6890625,139.71562500000002,0
395,13,11,35.6890625,139.719375,0
396,13,12,35.6890625,139.723125,0
397,13,13,35.6890625,139.72687500000004,0
398,13,14,35.6890625,139.73062500000003,0
399,13,15,35.6890625,139.73437500000003,0
400,13,16,35.6890625,139.73812500000003,0
401,13,17,35.6890625,139.74187500000002,0
402,13,18,35.6890625,139.74562500000002,0
403,13,19,35.6890625,139.74937500000001,0
404,13,20,35.6890625,139.753125,0
405,13,21,35.6890625,139.756875,0
406,13,22,35.6890625,139.76062500000003,0
407,13,23,35.6890625,139.76437500000003,0
408,13,24,35.6890625,139.76812500000003,0
409,13,25,35.6890625,139.77187500000002,0
410,13,26,35.6890625,139.77562500000002,0
411,13,27,35.6890625,139.77937500000002,0
412,13,28,35.6890625,139.783125,0
413,13,29,35.6890625,139.78687500000004,0
414,13,30,35.6890625,139.79062500000003,0
415,13,31,35.6890625,139.79437500000003,0
416,13,32,35.6890625,139.79812500000003,0
417,14,1,35.692187499999996,139.68187500000002,0
418,14,2,35.692187499999996,139.68562500000002,0
419,14,3,35.692187499999996,139.689375,0
420,14,4,35.692187499999996,139.693125,1
421,14,5,35.692187499999996,139.696875,0
422,14,6,35.692187499999996,139.70062500000003,0
423,14,7,35.692187499999996,139.70437500000003,0
424,14,8,35.692187499999996,139.70812500000002,0
425,14,9,35.692187499999996,139.71187500000002,0
426,14,10,35.692187499999996,139.71562500000002,0
427,14,11,35.692187499999996,139.719375,0
428,14,12,35.692187499999996,139.723125,0
429,14,13,35.692187499999996,139.72687500000004,0
430,14,14,35.692187499999996,139.73062500000003,0
431,14,15,35.692187499999996,139.73437500000003,0
432,14,16,35.692187499999996,139.73812500000003,0
433,14,17,35.692187499999996,139.74187500000002,0
434,14,18,35.692187499999996,139.74562500000002,1
435,14,19,35.692187499999996,139.74937500000001,0
436,14,20,35.692187499999996,139.753125,0
437,14,21,35.692187499999996,139.756875,0
438,14,22,35.692187499999996,139.76062500000003,0
439,14,23,35.692187499999996,139.76437500000003,0
440,14,24,35.692187499999996,139.76812500000003,0
441,14,25,35.692187499999996,139.77187500000002,0
442,14,26,35.692187499999996,139.77562500000002,0
443,14,27,35.692187499999996,139.77937500000002,0
444,14,28,35.692187499999996,139.783125,0
445,14,29,35.692187499999996,139.78687500000004,0
446,14,30,35.692187499999996,139.79062500000003,0
447,14,31,35.692187499999996,139.79437500000003,0
448,14,32,35.692187499999996,139.79812500000003,0
449,15,1,35.6953125,139.68187500000002,1
450,15,2,35.6953125,139.68562500000002,0
451,15,3,35.6953125,139.689375,0
452,15,4,35.6953125,139.693125,0
453,15,5,35.6953125,139.696875,0
454,15,6,35.6953125,139.70062500000003,0
455,15,7,35.6953125,139.70437500000003,0
456,15,8,35.6953125,139.70812500000002,0
457,15,9,35.6953125,139.71187500000002,0
458,15,10,35.6953125,139.71562500000002,0
459,15,11,35.6953125,139.719375,0
460,15,12,35.6953125,139.723125,0
461,15,13,35.6953125,139.72687500000004,0
462,15,14,35.6953125,139.73062500000003,0
463,15,15,35.6953125,139.73437500000003,0
464,15,16,35.6953125,139.73812500000003,0
465,15,17,35.6953125,139.74187500000002,0
466,15,18,35.6953125,139.74562500000002,0
467,15,19,35.6953125,139.74937500000001,0
468,15,20,35.6953125,139.753125,0
469,15,21,35.6953125,139.756875,0
470,15,22,35.6953125,139.76062500000003,0
471,15,23,35.6953125,139.76437500000003,1
472,15,24,35.6953125,139.76812500000003,0
473,15,25,35.6953125,139.77187500000002,0
474,15,26,35.6953125,139.77562500000002,0
475,15,27,35.6953125,139.77937500000002,0
476,15,28,35.6953125,139.783125,0
477,15,29,35.6953125,139.78687500000004,0
478,15,30,35.6953125,139.79062500000003,0
479,15,31,35.6953125,139.79437500000003,0
480,15,32,35.6953125,139.79812500000003,0
481,16,1,35.6984375,139.68187500000002,0
482,16,2,35.6984375,139.68562500000002,0
483,16,3,35.6984375,139.689375,0
484,16,4,35.6984375,139.693125,0
485,16,5,35.6984375,139.696875,0
486,16,6,35.6984375,139.70062500000003,0
487,16,7,35.6984375,139.70437500000003,0
488,16,8,35.6984375,139.70812500000002,0
489,16,9,35.6984375,139.71187500000002,0
490,16,10,35.6984375,139.71562500000002,0
491,16,11,35.6984375,139.719375,1
492,16,12,35.6984375,139.723125,0
493,16,13,35.6984375,139.72687500000004,0
494,16,14,35.6984375,139.73062500000003,0
495,16,15,35.6984375,139.73437500000003,0
496,16,16,35.6984375,139.73812500000003,0
497,16,17,35.6984375,139.74187500000002,1
498,16,18,35.6984375,139.74562500000002,0
499,16,19,35.6984375,139.74937500000001,0
500,16,20,35.6984375,139.753125,0
501,16,21,35.6984375,139.756875,0
502,16,22,35.6984375,139.76062500000003,0
503,16,23,35.6984375,139.76437500000003,0
504,16,24,35.6984375,139.76812500000003,0
505,16,25,35.6984375,139.77187500000002,0
506,16,26,35.6984375,139.77562500000002,0
507,16,27,35.6984375,139.77937500000002,1
508,16,28,35.6984375,139.783125,0
509,16,29,35.6984375,139.78687500000004,0
510,16,30,35.6984375,139.79062500000003,0
511,16,31,35.6984375,139.79437500000003,0
512,16,32,35.6984375,139.79812500000003,0
513,17,1,35.7015625,139.68187500000002,0
514,17,2,35.7015625,139.68562500000002,0
515,17,3,35.7015625,139.689375,0
516,17,4,35.7015625,139.693125,0
517,17,5,35.7015625,139.696875,0
518,17,6,35.7015625,139.70062500000003,0
519,17,7,35.7015625,139.70437500000003,0
520,17,8,35.7015625,139.70812500000002,0
521,17,9,35.7015625,139.71187500000002,0
522,17,10,35.7015625,139.71562500000002,1
523,17,11,35.7015625,139.719375,0
524,17,12,35.7015625,139.723125,0
525,17,13,35.7015625,139.72687500000004,0
526,17,14,35.7015625,139.73062500000003,0
527,17,15,35.7015625,139.73437500000003,0
528,17,16,35.7015625,139.73812500000003,0
529,17,17,35.7015625,139.74187500000002,0
530,17,18,35.7015625,139.74562500000002,0
531,17,19,35.7015625,139.74937500000001,0
532,17,20,35.7015625,139.753125,0
533,17,21,35.7015625,139.756875,0
534,17,22,35.7015625,139.76062500000003,0
535,17,23,35.7015625,139.76437500000003,1
536,17,24,35.7015625,139.76812500000003,0
537,17,25,35.7015625,139.77187500000002,0
538,17,26,35.7015625,139.77562500000002,0
539,17,27,35.7015625,139.77937500000002,0
540,17,28,35.7015625,139.783125,0
541,17,29,35.7015625,139.78687500000004,0
542,17,30,35.7015625,139.79062500000003,0
543,17,31,35.7015625,139.79437500000003,0
544,17,32,35.7015625,139.79812500000003,0
545,18,1,35.7046875,139.68187500000002,0
546,18,2,35.7046875,139.68562500000002,0
547,18,3,35.7046875,139.689375,0
548,18,4,35.7046875,139.693125,0
549,18,5,35.7046875,139.696875,0
550,18,6,35.7046875,139.70062500000003,1
551,18,7,35.7046875,139.70437500000003,0
552,18,8,35.7046875,139.70812500000002,0
553,18,9,35.7046875,139.71187500000002,0
554,18,10,35.7046875,139.71562500000002,0
555,18,11,35.7046875,139.719375,0
556,18,12,35.7046875,139.723125,0
557,18,13,35.7046875,139.72687500000004,0
558,18,14,35.7046875,139.73062500000003,0
559,18,15,35.7046875,139.73437500000003,0
560,18,16,35.7046875,139.73812500000003,0
561,18,17,35.7046875,139.74187500000002,1
562,18,18,35.7046875,139.74562500000002,0
563,18,19,35.7046875,139.74937500000001,0
564,18,20,35.7046875,139.753125,0
565,18,21,35.7046875,139.756875,0
566,18,22,35.7046875,139.76062500000003,0
567,18,23,35.7046875,139.76437500000003,0
568,18,24,35.7046875,139.76812500000003,0
569,18,25,35.7046875,139.77187500000002,0
570,18,26,35.7046875,139.77562500000002,0
571,18,27,35.7046875,139.77937500000002,0
572,18,28,35.7046875,139.783125,0
573,18,29,35.7046875,139.78687500000004,0
574,18,30,35.7046875,139.79062500000003,0
575,18,31,35.7046875,139.79437500000003,0
576,18,32,35.7046875,139.79812500000003,0
577,19,1,35.707812499999996,139.68187500000002,0
578,19,2,35.707812499999996,139.68562500000002,0
579,19,3,35.707812499999996,139.689375,0
580,19,4,35.707812499999996,139.693125,0
581,19,5,35.707812499999996,139.696875,0
582,19,6,35.707812499999996,139.70062500000003,0
583,19,7,35.707812499999996,139.70437500000003,0
584,19,8,35.707812499999996,139.70812500000002,0
585,19,9,35.707812499999996,139.71187500000002,0
586,19,10,35.707812499999996,139.71562500000002,0
587,19,11,35.707812499999996,139.719375,0
588,19,12,35.707812499999996,139.723125,0
589,19,13,35.707812499999996,139.72687500000004,0
590,19,14,35.707812499999996,139.73062500000003,0
591,19,15,35.707812499999996,139.73437500000003,0
592,19,16,35.707812499999996,139.73812500000003,0
593,19,17,35.707812499999996,139.74187500000002,0
594,19,18,35.707812499999996,139.74562500000002,0
595,19,19,35.707812499999996,139.74937500000001,0
596,19,20,35.707812499999996,139.753125,0
597,19,21,35.707812499999996,139.756875,0
598,19,22,35.707812499999996,139.76062500000003,0
599,19,23,35.707812499999996,139.76437500000003,0
600,19,24,35.707812499999996,139.76812500000003,0
601,19,25,35.707812499999996,139.77187500000002,0
602,19,26,35.707812499999996,139.77562500000002,0
603,19,27,35.707812499999996,139.77937500000002,0
604,19,28,35.707812499999996,139.783125,0
605,19,29,35.707812499999996,139.78687500000004,0
606,19,30,35.707812499999996,139.79062500000003,0
607,19,31,35.707812499999996,139.79437500000003,0
608,19,32,35.707812499999996,139.79812500000003,0
609,20,1,35.7109375,139.68187500000002,0
610,20,2,35.7109375,139.68562500000002,0
611,20,3,35.7109375,139.689375,0
612,20,4,35.7109375,139.693125,0
613,20,5,35.7109375,139.696875,0
614,20,6,35.7109375,139.70062500000003,0
615,20,7,35.7109375,139.70437500000003,0
616,20,8,35.7109375,139.70812500000002,0
617,20,9,35.7109375,139.71187500000002,0
618,20,10,35.7109375,139.71562500000002,0
619,20,11,35.7109375,139.719375,0
620,20,12,35.7109375,139.723125,0
621,20,13,35.7109375,139.72687500000004,0
622,20,14,35.7109375,139.73062500000003,0
623,20,15,35.7109375,139.73437500000003,0
624,20,16,35.7109375,139.73812500000003,0
625,20,17,35.7109375,139.74187500000002,0
626,20,18,35.7109375,139.74562500000002,0
627,20,19,35.7109375,139.74937500000001,0
628,20,20,35.7109375,139.753125,1
629,20,21,35.7109375,139.756875,0
630,20,22,35.7109375,139.76062500000003,0
631,20,23,35.7109375,139.76437500000003,1
632,20,24,35.7109375,139.76812500000003,0
633,20,25,35.7109375,139.77187500000002,0
634,20,26,35.7109375,139.77562500000002,0
635,20,27,35.7109375,139.77937500000002,0
