user_id,time,reg_id
8,2013/12/16 00:00:00,439
8,2013/12/22 00:00:00,998
8,2013/12/22 20:05:53,694
8,2013/12/22 20:35:53,202
8,2013/12/22 21:05:53,436
8,2013/12/22 21:35:53,351
8,2013/12/22 22:05:53,817
9,2013/07/07 06:05:10,901
9,2013/07/07 06:35:10,926
9,2013/07/07 07:05:11,678
9,2013/07/07 07:35:12,275
9,2013/07/07 08:05:13,257
9,2013/07/07 08:35:14,875
9,2013/07/07 09:05:15,539
9,2013/07/07 09:35:16,821
9,2013/07/07 10:05:17,585
9,2013/07/07 10:35:18,750
9,2013/07/07 11:05:18,530
9,2013/07/07 11:35:19,788
9,2013/07/07 12:05:20,581
9,2013/07/07 12:35:21,475
9,2013/07/07 13:05:22,349
9,2013/07/07 13:35:23,68
9,2013/07/07 14:05:24,385
9,2013/07/07 14:35:25,79
9,2013/07/07 15:05:26,1007
9,2013/07/07 15:35:26,184
9,2013/07/07 16:05:27,831
9,2013/07/07 16:35:28,896
9,2013/07/07 17:05:29,704
9,2013/07/07 17:35:30,582
9,2013/07/07 18:05:31,163
9,2013/07/07 18:35:32,477
9,2013/07/07 19:05:33,352
9,2013/07/07 19:35:34,229
9,2013/07/07 20:05:34,606
9,2013/07/07 20:35:35,318
9,2013/07/07 21:25:41,939
9,2013/07/07 22:00:22,932
9,2013/10/07 00:00:00,263
9,2013/10/07 01:40:04,112
9,2013/10/07 02:10:06,197
10,2013/12/22 00:00:00,510
10,2013/12/22 01:05:17,745
10,2013/12/22 01:35:17,211
10,2013/12/22 02:05:18,252
10,2013/12/22 02:35:19,872
10,2013/12/22 03:05:20,424
10,2013/12/22 03:35:20,630
10,2013/12/22 04:05:21,237
10,2013/12/22 04:35:22,102
10,2013/12/22 05:05:23,527
10,2013/12/22 05:35:23,487
10,2013/12/22 06:05:24,154
10,2013/12/22 06:35:25,637
10,2013/12/22 07:05:26,557
10,2013/12/22 07:35:26,670
10,2013/12/22 08:05:27,146
10,2013/12/22 08:35:28,770
10,2013/12/22 09:05:29,226
10,2013/12/22 09:35:29,531
10,2013/12/22 10:05:30,804
10,2013/12/22 10:35:31,21
10,2013/12/22 11:05:32,331
10,2013/12/22 11:35:32,894
10,2013/12/22 12:05:33,865
10,2013/12/22 12:35:34,551
10,2013/12/22 13:05:35,888
10,2013/12/22 13:35:40,973
10,2013/12/22 15:15:08,846
10,2013/12/22 15:45:08,875
10,2013/12/22 16:15:08,99
10,2013/12/22 16:45:08,667
10,2013/12/22 17:15:09,720
10,2013/12/22 17:45:09,625
10,2013/12/22 18:15:09,819
10,2013/12/22 18:45:10,33
11,2013/12/16 18:15:56,789
11,2013/12/16 18:45:57,749
11,2013/12/16 19:15:58,264
11,2013/12/16 19:45:59,261
11,2013/12/16 20:20:00,647
11,2013/12/16 20:50:01,353
11,2013/12/22 00:00:00,816
11,2013/12/22 00:30:38,456
11,2013/12/22 01:45:54,802
11,2013/12/22 02:15:54,1015
11,2013/12/22 02:45:55,306
11,2013/12/22 03:15:56,144
11,2013/12/22 03:45:56,923
11,2013/12/22 04:15:57,554
11,2013/12/22 04:45:58,999
11,2013/12/22 05:15:58,652
11,2013/12/22 05:45:59,1018
11,2013/12/22 06:20:00,559
11,2013/12/22 06:50:00,539
11,2013/12/22 07:20:01,137
11,2013/12/22 07:50:02,363
11,2013/12/22 08:20:02,25
11,2013/12/22 08:50:03,162
11,2013/12/22 09:20:04,764
11,2013/12/22 09:50:04,29
11,2013/12/22 10:20:05,374
11,2013/12/22 12:10:06,883
11,2013/12/22 12:40:07,709
11,2013/12/22 13:10:09,707
11,2013/12/22 13:40:11,191
11,2013/12/22 14:10:12,452
11,2013/12/22 14:40:14,595
11,2013/12/22 15:10:16,1014
11,2013/12/22 15:40:17,207
11,2013/12/22 16:10:41,252
12,2013/07/07 13:55:29,267
12,2013/07/07 15:00:16,768
12,2013/07/07 15:30:39,467
12,2013/07/07 16:05:07,56
12,2013/07/07 17:40:08,520
12,2013/07/07 18:10:08,215
12,2013/07/07 18:40:08,818
12,2013/07/07 19:10:08,303
12,2013/07/07 19:40:08,26
12,2013/07/07 20:10:08,607
12,2013/07/07 20:40:08,864
12,2013/07/07 21:10:08,389
12,2013/07/07 21:40:08,768
12,2013/07/07 22:10:08,522
12,2013/07/07 22:40:08,553
12,2013/07/07 23:10:08,983
12,2013/07/07 23:40:08,823
12,2013/10/13 00:00:00,31
12,2013/12/22 00:00:00,726
12,2013/12/22 01:05:51,475
12,2013/12/22 01:35:53,971
12,2013/12/22 02:05:55,225
12,2013/12/22 02:35:57,272
12,2013/12/22 03:05:59,81
12,2013/12/22 03:40:02,437
12,2013/12/22 04:10:04,110
12,2013/12/22 04:40:06,649
12,2013/12/22 05:10:08,822
12,2013/12/22 05:40:10,714
12,2013/12/22 06:10:12,785
12,2013/12/22 06:40:14,349
12,2013/12/22 07:10:17,866
12,2013/12/22 07:40:19,438
12,2013/12/22 08:10:21,844
12,2013/12/22 08:40:23,641
13,2013/07/07 18:40:07,145
13,2013/07/07 19:10:08,78
13,2013/07/07 19:40:09,17
13,2013/07/07 20:10:10,66
13,2013/07/07 20:40:11,468
13,2013/07/07 21:10:13,114
13,2013/07/07 21:40:14,26
13,2013/07/07 22:10:15,773
13,2013/07/07 22:40:16,403
13,2013/07/07 23:10:34,765
13,2013/10/07 00:00:00,462
13,2013/10/07 01:45:27,459
13,2013/10/07 02:15:31,488
13,2013/10/07 02:45:34,484
13,2013/10/07 03:15:38,823
13,2013/10/07 03:45:42,411
13,2013/10/07 04:15:45,927
13,2013/10/07 04:45:49,36
13,2013/10/07 05:15:53,793
13,2013/10/07 05:45:56,127
13,2013/10/07 06:20:00,632
13,2013/10/07 06:50:04,8
13,2013/10/07 07:20:08,550
13,2013/10/07 07:50:12,1
13,2013/10/07 11:00:37,974
13,2013/10/07 11:35:07,927
13,2013/10/07 16:15:45,815
13,2013/10/07 16:45:46,938
13,2013/10/07 17:15:47,147
13,2013/10/07 17:45:48,160
13,2013/10/07 18:15:49,190
13,2013/10/07 18:45:50,637
13,2013/10/07 19:15:51,928
13,2013/10/07 19:50:33,1014
13,2013/10/07 21:40:11,728
14,2013/10/13 13:50:46,749
14,2013/10/13 14:20:47,931
14,2013/10/13 14:50:49,410
14,2013/10/13 15:20:50,255
14,2013/10/13 15:50:52,177
14,2013/10/13 17:00:00,120
14,2013/10/13 17:30:04,832
14,2013/10/13 18:00:07,148
14,2013/10/13 20:10:09,270
14,2013/10/13 20:40:09,839
14,2013/10/13 21:10:09,317
14,2013/10/13 21:40:09,1006
14,2013/10/13 22:10:09,272
14,2013/10/13 22:40:09,546
14,2013/10/13 23:10:09,321
14,2013/10/13 23:40:09,933
14,2013/12/16 00:00:00,374
14,2013/12/16 01:50:11,443
14,2013/12/16 02:20:11,524
14,2013/12/16 02:50:12,962
14,2013/12/16 03:20:12,30
14,2013/12/16 03:50:13,734
14,2013/12/16 04:20:14,913
14,2013/12/16 04:50:14,26
14,2013/12/16 05:20:15,534
14,2013/12/16 05:50:15,332
14,2013/12/16 06:20:16,880
14,2013/12/16 06:50:17,572
14,2013/12/16 07:20:17,707
14,2013/12/16 07:50:18,463
14,2013/12/16 08:20:18,643
14,2013/12/16 08:50:19,295
14,2013/12/16 09:20:20,7
14,2013/12/16 09:50:20,590
14,2013/12/16 10:20:21,317
15,2013/12/16 14:15:07,529
15,2013/12/16 14:45:08,939
15,2013/12/16 15:15:09,435
15,2013/12/16 15:45:10,252
15,2013/12/16 16:15:11,379
15,2013/12/16 16:45:12,955
15,2013/12/16 17:15:14,960
15,2013/12/16 17:45:15,865
15,2013/12/16 18:15:16,943
15,2013/12/16 20:05:17,232
15,2013/12/22 00:00:00,88
15,2013/12/22 01:40:21,231
15,2013/12/22 02:10:21,320
15,2013/12/22 02:40:21,177
15,2013/12/22 03:10:22,621
15,2013/12/22 03:40:22,422
15,2013/12/22 04:10:23,836
15,2013/12/22 04:40:23,188
15,2013/12/22 05:10:24,719
15,2013/12/22 05:40:24,244
15,2013/12/22 06:10:25,588
15,2013/12/22 06:40:25,356
15,2013/12/22 07:10:25,56
15,2013/12/22 07:40:26,232
15,2013/12/22 08:10:26,680
15,2013/12/22 08:40:27,509
15,2013/12/22 09:10:27,531
15,2013/12/22 09:40:28,177
15,2013/12/22 10:10:28,584
15,2013/12/22 10:40:29,1021
15,2013/12/22 11:10:29,837
15,2013/12/22 11:40:30,608
15,2013/12/22 12:10:30,1000
15,2013/12/22 12:40:30,924
15,2013/12/22 13:10:31,610
16,2013/12/22 04:10:45,31
16,2013/12/22 04:40:46,94
16,2013/12/22 05:10:47,65
16,2013/12/22 05:40:48,462
16,2013/12/22 06:10:49,383
16,2013/12/22 06:40:50,999
16,2013/12/22 07:10:51,170
16,2013/12/22 07:40:52,997
16,2013/12/22 08:10:53,786
16,2013/12/22 08:40:54,844
16,2013/12/22 09:10:55,648
16,2013/12/22 09:40:55,685
16,2013/12/22 10:10:56,488
16,2013/12/22 10:40:57,11
16,2013/12/22 11:10:58,360
16,2013/12/22 12:00:07,504
16,2013/12/22 12:30:13,748
16,2013/12/22 13:20:15,478
16,2013/12/22 13:50:16,467
16,2013/12/22 14:20:18,139
16,2013/12/22 14:50:19,9
16,2013/12/22 15:20:21,777
16,2013/12/22 15:50:22,326
16,2013/12/22 16:20:23,1008
16,2013/12/22 16:50:25,224
16,2013/12/22 17:20:26,345
16,2013/12/22 17:50:28,536
16,2013/12/22 18:20:29,773
16,2013/12/22 18:50:31,475
16,2013/12/22 19:20:32,126
16,2013/12/22 19:50:34,318
16,2013/12/22 20:20:35,516
16,2013/12/22 20:50:37,690
16,2013/12/22 21:20:38,789
16,2013/12/22 21:50:40,131
17,2013/07/01 18:20:50,21
17,2013/07/01 18:50:50,531
17,2013/07/01 19:20:51,830
17,2013/07/01 19:50:51,11
17,2013/07/01 20:20:52,689
17,2013/07/01 20:50:53,703
17,2013/07/01 21:20:53,459
17,2013/07/01 22:00:35,937
17,2013/07/01 23:00:41,660
17,2013/07/07 00:00:00,3
17,2013/07/07 01:10:20,496
17,2013/07/07 01:40:20,880
17,2013/07/07 02:10:20,851
17,2013/07/07 02:40:21,665
17,2013/07/07 03:10:21,690
17,2013/07/07 03:40:22,592
17,2013/07/07 04:10:22,279
17,2013/07/07 04:40:23,574
17,2013/07/07 05:10:23,688
17,2013/07/07 05:40:23,359
17,2013/07/07 06:10:24,877
17,2013/07/07 06:40:24,198
17,2013/07/07 07:10:25,765
17,2013/07/07 14:10:59,296
17,2013/07/07 15:15:05,792
17,2013/07/07 15:45:05,438
17,2013/07/07 16:15:05,827
17,2013/10/07 08:45:47,360
17,2013/10/07 19:30:23,217
17,2013/10/13 00:00:00,786
17,2013/12/22 00:00:00,314
17,2013/12/22 02:10:46,751
17,2013/12/22 02:40:52,762
17,2013/12/22 03:10:57,225
17,2013/12/22 03:45:03,217
18,2013/10/07 11:25:12,202
18,2013/10/07 11:55:13,144
18,2013/10/07 12:25:14,386
18,2013/10/07 12:55:15,25
18,2013/10/07 13:25:16,112
18,2013/10/07 13:55:17,691
18,2013/10/07 14:25:18,819
18,2013/10/07 14:55:19,80
18,2013/10/07 15:25:20,236
18,2013/10/07 15:55:21,212
18,2013/10/07 16:25:22,940
18,2013/10/07 16:55:23,728
18,2013/10/07 17:25:23,567
18,2013/10/07 17:55:24,311
18,2013/10/07 18:25:25,855
18,2013/10/07 18:55:26,445
18,2013/10/07 20:30:27,946
18,2013/10/07 21:00:33,723
18,2013/10/07 21:30:39,489
18,2013/10/07 22:00:45,127
18,2013/10/07 22:30:51,1000
18,2013/10/07 23:00:57,162
18,2013/10/13 14:20:36,207
18,2013/12/16 04:45:30,440
18,2013/12/16 05:15:31,412
18,2013/12/16 05:45:33,148
18,2013/12/16 06:15:34,746
18,2013/12/16 06:45:36,191
18,2013/12/16 07:15:37,658
18,2013/12/16 07:45:39,771
18,2013/12/16 08:15:40,214
18,2013/12/16 08:45:42,614
18,2013/12/16 09:15:43,766
18,2013/12/16 09:45:45,652
18,2013/12/16 10:15:46,610
19,2013/07/01 21:30:59,301
19,2013/07/01 22:00:59,749
19,2013/10/07 00:00:00,968
19,2013/10/07 01:20:24,434
19,2013/10/07 01:50:24,800
19,2013/10/07 02:20:24,55
19,2013/10/07 02:50:25,856
19,2013/10/07 03:20:25,195
19,2013/10/07 03:50:26,403
19,2013/10/07 04:20:26,306
19,2013/10/07 04:50:27,80
19,2013/10/07 05:20:27,927
19,2013/10/07 05:50:28,377
19,2013/10/07 06:20:28,542
19,2013/10/07 06:50:28,505
19,2013/10/07 07:20:29,133
19,2013/10/07 07:50:29,210
19,2013/10/07 08:20:30,76
19,2013/10/07 08:50:30,519
19,2013/10/07 09:20:31,266
19,2013/10/07 09:50:31,364
19,2013/10/07 10:20:32,109
19,2013/10/07 10:50:32,807
19,2013/10/07 11:20:32,107
19,2013/10/07 11:50:33,1010
19,2013/10/07 12:20:33,179
19,2013/10/07 12:50:34,585
19,2013/10/07 13:20:34,44
19,2013/10/07 13:50:35,806
19,2013/10/07 14:20:35,192
19,2013/10/07 14:50:36,539
19,2013/10/07 15:20:36,758
19,2013/10/07 15:50:36,152
19,2013/10/07 16:20:37,563
19,2013/10/07 16:50:37,220
20,2013/10/13 20:25:44,778
20,2013/10/13 20:55:44,740
20,2013/10/13 21:25:44,180
20,2013/10/13 21:55:44,883
20,2013/10/13 22:25:44,18
20,2013/12/22 00:00:00,881
20,2013/12/22 01:40:26,571
20,2013/12/22 02:10:26,411
20,2013/12/22 02:40:27,777
20,2013/12/22 03:10:27,734
20,2013/12/22 03:40:28,1012
20,2013/12/22 04:10:29,283
20,2013/12/22 04:40:29,2
20,2013/12/22 05:10:30,957
20,2013/12/22 05:40:31,879
20,2013/12/22 06:10:31,746
20,2013/12/22 06:40:32,528
20,2013/12/22 07:10:32,724
20,2013/12/22 07:40:33,799
20,2013/12/22 08:10:34,382
20,2013/12/22 08:40:34,789
20,2013/12/22 09:10:35,769
20,2013/12/22 09:40:35,627
20,2013/12/22 10:10:36,410
20,2013/12/22 10:40:37,714
20,2013/12/22 11:10:37,1
20,2013/12/22 11:40:38,794
20,2013/12/22 12:10:39,918
20,2013/12/22 12:40:39,243
20,2013/12/22 13:10:40,122
20,2013/12/22 13:40:40,224
20,2013/12/22 14:10:41,308
20,2013/12/22 14:40:42,905
20,2013/12/22 15:10:42,555
20,2013/12/22 15:40:43,292
21,2013/07/07 08:25:23,141
21,2013/07/07 08:55:23,296
21,2013/07/07 09:25:23,628
21,2013/07/07 09:55:23,331
21,2013/07/07 10:25:24,468
21,2013/07/07 10:55:24,454
21,2013/07/07 11:25:24,848
21,2013/07/07 11:55:25,436
21,2013/07/07 12:25:25,353
21,2013/07/07 12:55:25,691
21,2013/07/07 13:25:25,225
21,2013/07/07 13:55:26,478
21,2013/07/07 14:25:26,322
21,2013/07/07 14:55:26,642
21,2013/07/07 15:25:27,899
21,2013/07/07 15:55:27,458
21,2013/07/07 16:25:27,803
21,2013/07/07 16:55:28,467
21,2013/07/07 17:25:28,672
21,2013/07/07 17:55:28,133
21,2013/07/07 18:25:28,443
21,2013/07/07 18:55:29,931
21,2013/07/07 19:25:29,620
21,2013/07/07 19:55:29,785
21,2013/07/07 20:25:30,516
21,2013/07/07 20:55:30,510
21,2013/07/07 21:25:30,863
21,2013/07/07 21:55:36,67
21,2013/07/07 22:30:27,587
21,2013/12/16 00:00:00,966
21,2013/12/16 00:40:19,530
21,2013/12/16 18:05:35,197
21,2013/12/16 18:40:01,869
21,2013/12/16 20:10:06,257
21,2013/12/16 20:40:40,718
22,2013/07/07 19:55:47,553
22,2013/07/07 20:25:47,972
22,2013/07/07 20:55:48,639
22,2013/07/07 21:25:48,858
22,2013/07/07 21:55:49,6
22,2013/07/07 22:25:49,1014
22,2013/07/07 22:55:50,77
22,2013/07/07 23:25:50,328
22,2013/10/13 00:00:00,969
22,2013/10/13 01:45:50,7
22,2013/12/16 00:00:00,843
22,2013/12/16 03:30:18,882
22,2013/12/22 00:00:00,450
22,2013/12/22 01:10:09,261
22,2013/12/22 01:40:10,822
22,2013/12/22 02:10:12,489
22,2013/12/22 02:40:13,137
22,2013/12/22 03:10:15,950
22,2013/12/22 03:40:16,918
22,2013/12/22 04:10:17,503
22,2013/12/22 04:40:19,878
22,2013/12/22 05:10:20,428
22,2013/12/22 05:40:22,700
22,2013/12/22 06:10:23,407
22,2013/12/22 06:40:25,518
22,2013/12/22 07:10:26,192
22,2013/12/22 07:40:28,989
22,2013/12/22 08:10:29,301
22,2013/12/22 08:40:31,104
22,2013/12/22 09:10:32,146
22,2013/12/22 09:40:34,12
22,2013/12/22 10:10:35,733
22,2013/12/22 10:40:37,578
22,2013/12/22 11:10:38,814
22,2013/12/22 11:40:40,519
23,2013/07/01 19:10:22,811
23,2013/07/01 21:00:54,711
23,2013/12/16 00:00:00,797
23,2013/12/16 02:35:02,415
23,2013/12/16 03:05:04,663
23,2013/12/16 03:35:06,182
23,2013/12/16 04:05:08,328
23,2013/12/16 04:35:10,175
23,2013/12/16 05:05:12,417
23,2013/12/16 05:35:14,245
23,2013/12/16 06:05:16,415
23,2013/12/16 06:35:18,999
23,2013/12/16 07:05:20,326
23,2013/12/16 07:35:23,1007
23,2013/12/16 09:50:24,651
23,2013/12/16 10:20:24,383
23,2013/12/16 10:50:24,878
23,2013/12/22 00:00:00,634
23,2013/12/22 01:10:43,257
23,2013/12/22 01:40:45,812
23,2013/12/22 02:10:48,443
23,2013/12/22 02:40:50,365
23,2013/12/22 03:10:53,338
23,2013/12/22 03:40:56,714
23,2013/12/22 04:10:58,273
23,2013/12/22 04:45:01,828
23,2013/12/22 05:15:04,301
23,2013/12/22 05:45:06,557
23,2013/12/22 06:15:09,499
23,2013/12/22 06:45:11,876
23,2013/12/22 07:15:14,910
23,2013/12/22 07:45:17,187
23,2013/12/22 12:45:04,598
23,2013/12/22 14:00:25,920
23,2013/12/22 14:30:25,455
24,2013/07/01 19:00:24,944
24,2013/07/01 19:30:24,284
24,2013/07/01 20:00:24,622
24,2013/07/01 20:30:25,698
24,2013/07/01 21:00:25,232
24,2013/07/01 21:30:26,12
24,2013/07/01 23:00:26,425
24,2013/07/01 23:30:28,961
24,2013/10/07 07:10:58,350
24,2013/10/07 07:45:00,798
24,2013/10/07 08:15:01,177
24,2013/10/07 08:45:02,349
24,2013/10/07 09:15:04,146
24,2013/10/07 09:45:05,733
24,2013/10/07 10:15:06,715
24,2013/10/07 10:45:07,704
