user_id,time,reg_id
16,2013/12/22 07:10:51,*
16,2013/12/22 07:40:52,413 414 445 446
16,2013/12/22 08:10:53,477 478 509 510
16,2013/12/22 08:40:54,477 478 509 510
16,2013/12/22 09:10:55,477 478 509 510
16,2013/12/22 09:40:55,477 478 509 510
16,2013/12/22 10:10:56,*
16,2013/12/22 10:40:57,*
16,2013/12/22 11:10:58,*
16,2013/12/22 12:00:07,*
16,2013/12/22 12:30:13,479 480 511 512
16,2013/12/22 13:20:15,*
16,2013/12/22 13:50:16,*
16,2013/12/22 14:20:18,*
16,2013/12/22 14:50:19,*
16,2013/12/22 15:20:21,477 478 509 510
16,2013/12/22 15:50:22,*
16,2013/12/22 16:20:23,475 476 507 508
16,2013/12/22 16:50:25,*
16,2013/12/22 17:20:26,*
16,2013/12/22 17:50:28,411 412 443 444
16,2013/12/22 18:20:29,409 410 441 442
16,2013/12/22 18:50:31,*
16,2013/12/22 19:20:32,*
16,2013/12/22 19:50:34,*
16,2013/12/22 20:20:35,345 346 377 378
16,2013/12/22 20:50:37,345 346 377 378
16,2013/12/22 21:20:38,345 346 377 378
16,2013/12/22 21:50:40,*
17,2013/07/01 18:20:50,*
17,2013/07/01 18:50:50,465 466 497 498
17,2013/07/01 19:20:51,529 530 561 562
17,2013/07/01 19:50:51,*
17,2013/07/01 20:20:52,529 530 561 562
17,2013/07/01 20:50:53,529 530 561 562
17,2013/07/01 21:20:53,*
17,2013/07/01 22:00:35,529 530 561 562
17,2013/07/01 23:00:41,529 530 561 562
17,2013/07/07 00:00:00,*
17,2013/07/07 01:10:20,*
17,2013/07/07 01:40:20,389 390 421 422
17,2013/07/07 02:10:20,389 390 421 422
17,2013/07/07 02:40:21,389 390 421 422
17,2013/07/07 03:10:21,451 452 483 484
17,2013/07/07 03:40:22,451 452 483 484
17,2013/07/07 04:10:22,*
17,2013/07/07 04:40:23,451 452 483 484
17,2013/07/07 05:10:23,449 450 481 482
17,2013/07/07 05:40:23,*
17,2013/07/07 06:10:24,449 450 481 482
17,2013/07/07 06:40:24,*
17,2013/07/07 07:10:25,449 450 481 482
17,2013/07/07 14:10:59,*
17,2013/07/07 15:15:05,199 200 231 232
17,2013/07/07 15:45:05,*
17,2013/07/07 16:15:05,477 478 509 510
17,2013/10/07 08:45:47,*
17,2013/10/07 19:30:23,*
17,2013/10/13 00:00:00,389 390 421 422
17,2013/12/22 00:00:00,*
17,2013/12/22 02:10:46,389 390 421 422
17,2013/12/22 02:40:52,389 390 421 422
17,2013/12/22 03:10:57,*
17,2013/12/22 03:45:03,*
18,2013/10/07 11:25:12,*
18,2013/10/07 11:55:13,*
18,2013/10/07 12:25:14,*
18,2013/10/07 12:55:15,*
18,2013/10/07 13:25:16,*
18,2013/10/07 13:55:17,215 216 247 248
18,2013/10/07 14:25:18,213 214 245 246
18,2013/10/07 14:55:19,*
18,2013/10/07 15:25:20,*
18,2013/10/07 15:55:21,*
18,2013/10/07 16:25:22,149 150 181 182
18,2013/10/07 16:55:23,149 150 181 182
18,2013/10/07 17:25:23,149 150 181 182
18,2013/10/07 17:55:24,*
18,2013/10/07 18:25:25,85 86 117 118
18,2013/10/07 18:55:26,*
18,2013/10/07 20:30:27,83 84 115 116
18,2013/10/07 21:00:33,147 148 179 180
18,2013/10/07 21:30:39,*
18,2013/10/07 22:00:45,*
18,2013/10/07 22:30:51,145 146 177 178
18,2013/10/07 23:00:57,*
18,2013/10/13 14:20:36,*
18,2013/12/16 04:45:30,*
18,2013/12/16 05:15:31,*
18,2013/12/16 05:45:33,*
18,2013/12/16 06:15:34,863 864 895 896
18,2013/12/16 06:45:36,*
18,2013/12/16 07:15:37,859 860 891 892
18,2013/12/16 07:45:39,859 860 891 892
18,2013/12/16 08:15:40,*
18,2013/12/16 08:45:42,921 922 953 954
18,2013/12/16 09:15:43,919 920 951 952
18,2013/12/16 09:45:45,919 920 951 952
18,2013/12/16 10:15:46,981 982 1013 1014
19,2013/07/01 21:30:59,*
19,2013/07/01 22:00:59,579 580 611 612
19,2013/10/07 00:00:00,777 778 809 810
19,2013/10/07 01:20:24,*
19,2013/10/07 01:50:24,777 778 809 810
19,2013/10/07 02:20:24,*
19,2013/10/07 02:50:25,841 842 873 874
19,2013/10/07 03:20:25,*
19,2013/10/07 03:50:26,*
19,2013/10/07 04:20:26,*
19,2013/10/07 04:50:27,*
19,2013/10/07 05:20:27,781 782 813 814
19,2013/10/07 05:50:28,*
19,2013/10/07 06:20:28,781 782 813 814
19,2013/10/07 06:50:28,*
19,2013/10/07 07:20:29,*
19,2013/10/07 07:50:29,*
19,2013/10/07 08:20:30,*
19,2013/10/07 08:50:30,719 720 751 752
19,2013/10/07 09:20:31,*
19,2013/10/07 09:50:31,*
19,2013/10/07 10:20:32,*
19,2013/10/07 10:50:32,657 658 689 690
19,2013/10/07 11:20:32,*
19,2013/10/07 11:50:33,593 594 625 626
19,2013/10/07 12:20:33,*
19,2013/10/07 12:50:34,593 594 625 626
19,2013/10/07 13:20:34,*
19,2013/10/07 13:50:35,595 596 627 628
19,2013/10/07 14:20:35,*
19,2013/10/07 14:50:36,595 596 627 628
19,2013/10/07 15:20:36,597 598 629 630
19,2013/10/07 15:50:36,*
19,2013/10/07 16:20:37,597 598 629 630
19,2013/10/07 16:50:37,*
20,2013/10/13 20:25:44,133 134 165 166
20,2013/10/13 20:55:44,131 132 163 164
20,2013/10/13 21:25:44,*
20,2013/10/13 21:55:44,129 130 161 162
20,2013/10/13 22:25:44,*
20,2013/12/22 00:00:00,663 664 695 696
20,2013/12/22 01:40:26,663 664 695 696
20,2013/12/22 02:10:26,*
20,2013/12/22 02:40:27,663 664 695 696
20,2013/12/22 03:10:27,663 664 695 696
20,2013/12/22 03:40:28,663 664 695 696
20,2013/12/22 04:10:29,*
20,2013/12/22 04:40:29,*
20,2013/12/22 05:10:30,663 664 695 696
20,2013/12/22 05:40:31,663 664 695 696
20,2013/12/22 06:10:31,663 664 695 696
20,2013/12/22 06:40:32,663 664 695 696
20,2013/12/22 07:10:32,663 664 695 696
20,2013/12/22 07:40:33,663 664 695 696
20,2013/12/22 08:10:34,*
20,2013/12/22 08:40:34,663 664 695 696
20,2013/12/22 09:10:35,663 664 695 696
20,2013/12/22 09:40:35,663 664 695 696
20,2013/12/22 10:10:36,*
20,2013/12/22 10:40:37,663 664 695 696
20,2013/12/22 11:10:37,*
20,2013/12/22 11:40:38,663 664 695 696
20,2013/12/22 12:10:39,663 664 695 696
20,2013/12/22 12:40:39,*
